id,subid,presence,candidate_term_left,candidate_term_right,occurrence,full_context,annotation,justification,comment,non sure,check,Pivot,tags,inclusive,exclusive,global_freq
H11,H11_medicine_52,left,['mutación'],[None],general se debe examinar cada mutación en particular para,"el mRNA o la proteína sean inestables, por lo que en general se debe examinar cada mutación en particular paradeterminar cuál es su más probable efecto patogénico. Cuando las mutaciones",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,general_NC_general se_SE_se debe_VMfin_deber examinar_VLinf_examinar cada_QU_cada mutación_NC_mutación en_PREP_en particular_ADJ_particular para_CSUBI_para,NC SE VMfin VLinf QU NC PREP ADJ CSUBI,False,True,1
H11,H11_medicine_37,left,['tipos'],[None],a diversos tipos de drogas en particular alcohol,"y de muertes precoces. Tenemos también acceso cada vez más franco a diversos tipos de drogas en particular alcoholy tabaco, culpables de una elevada proporción de enfermedades, de",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,"a_PREP_a diversos_QU_diversos tipos_NC_tipo de_PREP_de drogas_VLfin_drogar,_CM_, en_PREP_en particular_ADJ_particular alcohol_NC_alcohol",PREP QU NC PREP VLfin PREP ADJ NC,True,False,1
H11,H11_medicine_58,none,[None],[None],puede constituir un reto en particular para,"relativamente fácil en la actualidad. Encontrar familias adecuadas, sin embargo puede constituir un reto en particular paratrastornos raros u otros en los que las personas afectadas mueren en",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,",_CM_, puede_VMfin_poder constituir_VLinf_constituir un_ART_un reto_NC_reto,_CM_, en_PREP_en particular_ADJ_particular para_PREP_para",CM VMfin VLinf ART NC PREP ADJ PREP,False,True,1
H11,H11_medicine_11,left,"['investigación', 'biosensores']",[None],la investigación sobre los biosensores en particular en,"integrada y comparativa de las diversas tecnologías de imaginería biomédica; - la investigación sobre los biosensores en particular enrelación con su valor clínico, como ocurre en el control de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"la_ART_el investigación_NC_investigación sobre_PREP_sobre los_ART_el biosensores_NC_biosensor,_CM_, en_PREP_en particular_ADJ_particular en_PREP_en",ART NC PREP ART NC PREP ADJ PREP,False,True,1
H11,H11_medicine_54,both,['áreas'],['neurología'],Las aplicaciones en muchas otras áreas en particular neurología,"riesgo genéticamente definidos, más que hacia la población en general. Las aplicaciones en muchas otras áreas en particular neurología, hematología y oncología, se revisan en capítulos ulteriores. Si",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"Las_ART_el aplicaciones_NC_aplicación en_PREP_en muchas_QU_mucho otras_QU_otro áreas_NC_área,_CM_, en_PREP_en particular_ADJ_particular neurología_NC_neurología",ART NC PREP QU QU NC PREP ADJ NC,True,False,1
H11,H11_medicine_35,left,['edades'],[None],edades avanzadas acostumbran llegar bastante sanos En particular,"puede considerar alto comparado con cualquier referencia occidental. Los que alcanzan edades avanzadas acostumbran llegar bastante sanos En particularla tensión arterial no aumenta con la edad y, aunque se",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"edades_NC_edad avanzadas_VLadj_avanzar acostumbran_VLfin_acostumbrar llegar_VLinf_llegar bastante_ADV_bastante sanos_ADJ_sano._FS_. En_PREP_en particular_ADJ_particular,_CM_,",NC VLadj VLfin VLinf ADV ADJ PREP ADJ,False,True,1
H11,H11_medicine_3,left,"['investigación', 'universidades']",[None],investigación universidades y empresas en particular las,"campo de la investigación en biomedicina y salud, realizan centro de investigación universidades y empresas en particular laspequeñas y medianas, establecidas en los Estados miembros, así como",« NON »,NON;L’un des deux éléments fait reference à un individu/sujet/personne,ici il y a une relation,False,,"investigación_NC_investigación,_CM_, universidades_NC_universidad y_CC_y empresas_NC_empresa,_CM_, en_PREP_en particular_ADJ_particular las_ART_el",NC NC CC NC PREP ADJ ART,False,True,1
H11,H11_medicine_72,none,[None],[None],Nos referimos en particular,papel en la lucha contra una serie de enfermedades no infecciosas. Nos referimos en particulara las afecciones marcadas por un exceso de inflamación. Ante una,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"Nos_PPX_nosotros referimos_VLfin_referir,_CM_, en_PREP_en particular_ADJ_particular,_CM_,",PPX VLfin PREP ADJ,False,True,1
H13,H13_medicine_3,left,['varones'],[None],supone que serán los varones en especial los,produce cierta esterilidad e induce también intensos calambres menstruales. Pero se supone que serán los varones en especial losque no fabrican esperma) quienes saldrán más beneficiados de los avances,« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,False,,supone_VLfin_suponer que_CQUE_que serán_VSfin_ser los_ART_el varones_NC_varón (_LP_(en_PREP_en especial_ADJ_especial los_ART_el,VLfin CQUE VSfin ART NC LP ADJ ART,False,True,1
H14,H14_medicine_3,both,"['mayoría', 'linfocitos']",['macrófagos'],la mayoría de los linfocitos B los macrófagos y en especial,"positivos y son estimulados por los determinantes de clase II presentes en la mayoría de los linfocitos B los macrófagos y en especialsobre las células dendríticas presentadoras de antígeno. Por lo tanto,",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"la_ART_el mayoría_NC_mayoría de_PREP_de los_ART_el linfocitos_NC_linfocito B_ALFS_B,_CM_, los_ART_el macrófagos_NC_macrófago y_CC_y en_PREP_en especial_ADJ_especial",ART NC PREP ART NC ALFS ART NC CC PREP ADJ,True,False,1
H15,H15_medicine_197,none,[None],[None],de DNA de 3 hasta el punto,con nucleasa S1 resulta en la digestión progresiva de la secuencia protuberante de DNA de 3 hasta el puntoen el que el DNA está hibridado al extremo 5'del,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,"DET X, {incluido/teniendo en cuenta/incluso/inclusive/incluyendo/hasta/tomando en consideración} (DET) Y","de_PREP_de DNA_NC_dna de_PREP_de 3_CARD_3 '_QT_',_CM_, hasta_PREP_hasta el_ART_el punto_NC_punto",PREP NC PREP CARD QT PREP ART NC,False,True,1
H15,H15_medicine_96,left,"['diversidad', 'organismos']",[None],la diversidad entre los organismos incluso los que,"CAPÍTULO Aparte de las mutaciones cromosómicas, la base más importante de la diversidad entre los organismos incluso los queestán estrechamente relacionados, es la variación genética. El origen de",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre etc., ou un pronom (« la que » par exemple)",,False,,"la_ART_el diversidad_NC_diversidad entre_PREP_entre los_ART_el organismos_NC_organismo,_CM_, incluso_ADV_incluso los_ART_el que_CQUE_que",ART NC PREP ART NC ADV ART CQUE,True,False,1
H15,H15_medicine_174,none,[None],[None],Y más aún hasta el,"por ciento de los complejos aislados contenían proteínas de función desconocida. Y más aún hasta elpor ciento de las proteínas interaccionaban al menos con otra proteína,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"Y_CC_y más_ADV_más aún_ADV_aún,_CM_, hasta_PREP_hasta el_ART_el 80_CARD_@card@",CC ADV ADV PREP ART CARD,False,True,1
H15,H15_medicine_124,right,[None],['factores'],nucleares de unión a DNA incluyendo factores de,"señales (por ejemplo, la familia RAS, ABL) - nucleares de unión a DNA incluyendo factores detranscripción (por ejemplo, MYC, JUN) - de la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"nucleares_ADJ_nuclear de_PREP_de unión_NC_unión a_PREP_a DNA_NC_dna,_CM_, incluyendo_VLger_incluir factores_NC_factor de_PREP_de",ADJ PREP NC PREP NC VLger NC PREP,True,False,1
H15,H15_medicine_39,left,['determinar'],[None],será difícil determinar estas cuestiones hasta el momento,"citoquinas, o aun los procesos activos intraarticulares. Si bien no será difícil determinar estas cuestiones hasta el momentono se dispone de la información requerida. Queda la posibilidad de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"será_VSfin_ser difícil_ADJ_difícil determinar_VLinf_determinar estas_DM_este cuestiones_NC_cuestión,_CM_, hasta_PREP_hasta el_ART_el momento_NC_momento",VSfin ADJ VLinf DM NC PREP ART NC,False,True,1
H15,H15_medicine_95,left,"['aminoácidos', 'purinas', 'pirimidinas']",[None],aminoácidos purinas o pirimidinas hasta que se,"y posteriormente en medios que contenían sólo una de las vitaminas, aminoácidos purinas o pirimidinas hasta que seencontraba qué suplemento específico permitía el crecimiento. Beadle y Tatum razonaron",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"aminoácidos_NC_aminoácido,_CM_, purinas_NC_purina o_CC_o pirimidinas_NC_pirimidina,_CM_, hasta_PREP_hasta que_CQUE_que se_SE_se",NC NC CC NC PREP CQUE SE,False,True,1
H15,H15_medicine_79,left,"['hamiltonianos', 'cientos']",[None],hamiltonianos exigiría cientos de años incluso utilizando los,para los cuales la determinación de la existencia o inexistencia de caminos hamiltonianos exigiría cientos de años incluso utilizando losmejores ordenadores y algoritmos disponibles. En los primeros años setenta se,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"hamiltonianos_ADJ_hamiltonianos exigiría_VLfin_exigir cientos_NC_ciento de_PREP_de años_NC_año,_CM_, incluso_ADV_incluso utilizando_VLger_utilizar los_ART_el",ADJ VLfin NC PREP NC ADV VLger ART,False,True,1
H15,H15_medicine_59,none,[None],[None],Sin embargo hasta el momento,dentro mismo de genes implicados en vías reguladoras de procesos fundamentales. Sin embargo hasta el momentosólo disponemos de pistas dispersas acerca de su posible tarea. Los,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"Sin_PREP_sin embargo_NC_embargo,_CM_, hasta_PREP_hasta el_ART_el momento_NC_momento",PREP NC PREP ART NC,False,True,1
H15,H15_medicine_30,left,"['centros', 'investigación', 'universidades', 'centros de investigación']",[None],centros de investigación y universidades incluidos los consorcios,"siguientes: - los proyectos de IDT ejecutados por las empresas, centros de investigación y universidades incluidos los consorciospara proyectos integrados que los reagrupan alrededor de un tema común;",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément n'appartient pas au LST, mais est general",,False,,"centros_NC_centro de_PREP_de investigación_NC_investigación y_CC_y universidades_NC_universidad,_CM_, incluidos_VLadj_incluir los_ART_el consorcios_NC_consorcio",NC PREP NC CC NC VLadj ART NC,True,False,1
H15,H15_medicine_5,both,"['tumores', 'metástasis']",['caracterización'],los tumores y de las metástasis incluida la caracterización,"de la carcinogénesis. - los mecanismos moleculares de la génesis de los tumores y de las metástasis incluida la caracterizaciónde los genes y de las proteínas responsables, y, en",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT du LST,termes complexes,False,,"los_ART_el tumores_NC_tumor y_CC_y de_PREP_de las_ART_el metástasis_NC_metástasis,_CM_, incluida_VLadj_incluir la_ART_el caracterización_NC_caracterización",ART NC CC PREP ART NC VLadj ART NC,True,False,1
H15,H15_medicine_48,both,"['realizar', 'pruebas']",['obtener'],se vuelven a realizar pruebas hasta obtener la,así los subtipos que funcionan mejor. Se subdividen los grupos y se vuelven a realizar pruebas hasta obtener lamezcla de antígenos más útil. La manipulabilidad inherente al ADN lo,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"se_SE_se vuelven_VLfin_volver a_PREP_a realizar_VLinf_realizar pruebas_NC_prueba,_CM_, hasta_PREP_hasta obtener_VLinf_obtener la_ART_el",SE VLfin PREP VLinf NC PREP VLinf ART,False,True,1
H15,H15_medicine_171,left,"['protectora', 'piel']",[None],protectora externa de la piel hasta que se,"cubierta que repele el agua. Estas células muertas constituyen la capa protectora externa de la piel hasta que secaen, reemplazadas por otros queratinocitos. Aunque la mayoría de los",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"protectora_ADJ_protector externa_ADJ_externo de_PREP_de la_ART_el piel_NC_piel,_CM_, hasta_PREP_hasta que_CQUE_que se_SE_se",ADJ ADJ PREP ART NC PREP CQUE SE,False,True,1
H15,H15_medicine_36,both,"['pares', 'cromosomas', 'pares de cromosomas']",['par'],contienen veintitrés pares de cromosomas incluido un par,del cuerpo (a excepción de los espermatozoides y los óvulos) contienen veintitrés pares de cromosomas incluido un parde cromosomas sexuales. La información genética que programa el desarrollo de,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"contienen_VLfin_contener veintitrés_CARD_veintitrés pares_NC_par de_PREP_de cromosomas_NC_cromosoma,_CM_, incluido_VLadj_incluir un_ART_un par_NC_par",VLfin CARD NC PREP NC VLadj ART NC,True,False,1
H15,H15_medicine_98,both,['cromosomas'],['ejemplos'],el DNA se organiza en cromosomas incluyendo ejemplos de,"proporcionaremos, primero, las generalidades de las distintas maneras en que el DNA se organiza en cromosomas incluyendo ejemplos devirus, bacterias, y eucariotas. El material genético se ha",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"el_ART_el DNA_NC_dna se_SE_se organiza_VLfin_organizar en_PREP_en cromosomas_NC_cromosoma,_CM_, incluyendo_VLger_incluir ejemplos_NC_ejemplo de_PREP_de",ART NC SE VLfin PREP NC VLger NC PREP,True,False,1
H15,H15_medicine_12,left,"['datos', 'datos genéticos']",[None],los bancos de datos genéticos incluida la participación,mocoviscidosis. Se estimulará la puesta en común y la armonización de los bancos de datos genéticos incluida la participaciónde la Comunidad Europea en la gestión de la base de datos,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"los_ART_el bancos_NC_banco de_PREP_de datos_NC_dato genéticos_ADJ_genético,_CM_, incluida_VLadj_incluir la_ART_el participación_NC_participación",ART NC PREP NC ADJ VLadj ART NC,False,True,1
H15,H15_medicine_35,left,['corazón'],[None],El corazón late regularmente incluso cuando está,estriado pero funciona como el músculo liso de una sola unidad. El corazón late regularmente incluso cuando estádenervado. La actividad neural y determinadas hormonas (especialmente las catecolaminas,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"El_ART_el corazón_NC_corazón late_VLfin_latir regularmente_ADV_regular,_CM_, incluso_ADV_incluso cuando_CSUBX_cuando está_VEfin_estar",ART NC VLfin ADV ADV CSUBX VEfin,False,True,1
H15,H15_medicine_117,left,"['tratamiento', 'enfermedad', 'genética', 'enfermedad genética']",[None],tratamiento de la enfermedad genética incluidas las de,"consecuencias de su Deficiencia. Se han publicado varias revisiones excelentes del tratamiento de la enfermedad genética incluidas las deValle (1987), Beaudet y cols. (1989)",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,"tratamiento_NC_tratamiento de_PREP_de la_ART_el enfermedad_NC_enfermedad genética_ADJ_genético,_CM_, incluidas_VLadj_incluir las_ART_el de_PREP_de",NC PREP ART NC ADJ VLadj ART PREP,True,False,1
H15,H15_medicine_19,none,[None],[None],el desarrollo de tecnología incluida la promoción,desarrollo de una base de datos integrada sobre el genoma; - el desarrollo de tecnología incluida la promociónde la investigación dirigida al desarrollo de métodos adaptados para cumplir todos,« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,"el_ART_el desarrollo_NC_desarrollo de_PREP_de tecnología_NC_tecnología,_CM_, incluida_VLadj_incluir la_ART_el promoción_NC_promoción",ART NC PREP NC VLadj ART NC,True,False,1
H15,H15_medicine_183,left,"['nerviosas', 'regiones', 'regiones cerebrales']",[None],nerviosas de otras regiones cerebrales incluidas las que,"del tronco cerebral podría entorpecer el desarrollo y tendido adecuado de redes nerviosas de otras regiones cerebrales incluidas las queintervienen en funciones de nivel superior, como el habla, dando",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"nerviosas_ADJ_nervioso de_PREP_de otras_QU_otro regiones_NC_región cerebrales_ADJ_cerebral,_CM_, incluidas_VLadj_incluir las_ART_el que_CQUE_que",ADJ PREP QU NC ADJ VLadj ART CQUE,True,False,1
H15,H15_medicine_188,left,['les'],[None],les somete a procedimientos varios incluida una intervención,"síndrome infantil. A quienes padecen incontinencia severa o reflujo vesical se les somete a procedimientos varios incluida una intervenciónquirúrgica delicada. Los adultos reciben a veces colágeno, que proporciona",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"les_PPC_él somete_VLfin_someter a_PREP_a procedimientos_NC_procedimiento varios_QU_varios,_CM_, incluida_VLadj_incluir una_ART_un intervención_NC_intervención",PPC VLfin PREP NC QU VLadj ART NC,True,False,1
H15,H15_medicine_115,both,['aminoácidos'],['fabricar'],y engarzando los aminoácidos correctos hasta fabricar una,"cinta de música, interpretando sus bases de tres en tres, y engarzando los aminoácidos correctos hasta fabricar unaproteína. Pero conforme se ha ido profundizando en la actividad del",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"y_CC_y engarzando_VLger_engarzar los_ART_el aminoácidos_NC_aminoácido correctos_ADJ_correcto,_CM_, hasta_PREP_hasta fabricar_VLinf_fabricar una_ART_un",CC VLger ART NC ADJ PREP VLinf ART,False,True,1
H15,H15_medicine_123,both,"['células', 'tumorales', 'células tumorales']",['tumores'],Así las células tumorales incluso de tumores,"DNA derivado de células tumorales, no de células no tumorales. Así las células tumorales incluso de tumoresno víricos, contienen varios oncogenes activados. Este método permitió la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"Así_ADV_así,_CM_, las_ART_el células_NC_célula tumorales_ADJ_tumoral,_CM_, incluso_ADV_incluso de_PREP_de tumores_NC_tumor",ADV ART NC ADJ ADV PREP NC,True,False,1
H15,H15_medicine_119,both,"['anomalías', 'citogenéticas', 'adicionales']",['cambios'],existir varias anomalías citogenéticas adicionales incluyendo cambios numéricos,"por ejemplo, en la etapa de crisis de blasto, pueden existir varias anomalías citogenéticas adicionales incluyendo cambios numéricoso estructurales, como una segunda copia del cromosoma 9; 22",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"existir_VLinf_existir varias_QU_varios anomalías_NC_anomalía citogenéticas_NC_citogenética adicionales_ADJ_adicional,_CM_, incluyendo_VLger_incluir cambios_NC_cambio numéricos_ADJ_numérico",VLinf QU NC NC ADJ VLger NC ADJ,True,False,1
H15,H15_medicine_17,left,"['terapéutica', 'genética', 'terapéutica genética somática']",[None],terapéutica genética somática incluyendo el desarrollo,"y del consejo genético, insistiendo en la prevención potencial; - terapéutica genética somática incluyendo el desarrollode vectores de transferencia de materia genético a las células in vitro",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"-la_VLfin_-la terapéutica_NC_terapéutica genética_ADJ_genético somática_ADJ_somático,_CM_, incluyendo_VLger_incluir el_ART_el desarrollo_NC_desarrollo",VLfin NC ADJ ADJ VLger ART NC,False,True,1
H15,H15_medicine_190,both,"['cantidades', 'diana', 'cantidades ínfimas']",['partir'],cantidades ínfimas de DNA diana incluso a partir,la reacción de PCR La PCR puede amplificar secuencias a partir de cantidades ínfimas de DNA diana incluso a partirdel DNA contenido en una sola célula. Esta elevada sensibilidad ha,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"cantidades_NC_cantidad ínfimas_ADJ_bajo de_PREP_de DNA_NC_dna diana_NC_diana,_CM_, incluso_ADV_incluso a_PREP_a partir_VLinf_partir",NC ADJ PREP NC NC ADV PREP VLinf,False,True,1
H15,H15_medicine_29,left,['investigación'],[None],la prevención o la investigación incluido el consentimiento,"consentimiento informado del paciente en cuanto al diagnóstico, el tratamiento, la prevención o la investigación incluido el consentimientode poblaciones vulnerables como los prisioneros o los pacientes incapacitados; -",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,"la_ART_el prevención_NC_prevención o_CC_o la_ART_el investigación_NC_investigación,_CM_, incluido_VLadj_incluir el_ART_el consentimiento_NC_consentimiento",ART NC CC ART NC VLadj ART NC,False,True,1
H15,H15_medicine_137,both,"['diagnóstico', 'enfermedades', 'diagnóstico definitivo']",['anemia'],un diagnóstico definitivo de diversas enfermedades incluyendo la anemia,. Los RFLP han sido una herramienta útil en la provisión de un diagnóstico definitivo de diversas enfermedades incluyendo la anemiade células falciformes y la enfermedad de Huntington. Además del diagnóstico,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"un_ART_un diagnóstico_NC_diagnóstico definitivo_ADJ_definitivo de_PREP_de diversas_QU_diversos enfermedades_NC_enfermedad,_CM_, incluyendo_VLger_incluir la_ART_el anemia_NC_anemia",ART NC ADJ PREP QU NC VLger ART NC,True,False,1
H15,H15_medicine_168,left,"['elevada', 'proteína']",[None],local muy elevada de proteína hasta nanogramos,". Con ser eso mucho, conseguimos, además, una concentración local muy elevada de proteína hasta nanogramosdel producto del gen por gramo de tejido muscular. Pese a",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"local_ADJ_local muy_ADV_muy elevada_ADJ_elevado de_PREP_de proteína_NC_proteína,_CM_, hasta_PREP_hasta 100_CARD_@card@ nanogramos_NC_nanogramos",ADJ ADV ADJ PREP NC PREP CARD NC,False,True,1
H15,H15_medicine_57,both,"['bacterianas', 'replicar', 'cromosoma']",['inserto'],bacterianas y replicar su cromosoma incluido el inserto,fago para formar un virus recombinante. Este virus puede infectar células bacterianas y replicar su cromosoma incluido el insertode DNA. Figura 15. 8 El cósmido pJB8 contiene un,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"bacterianas_ADJ_bacteriano y_CC_y replicar_VLinf_replicar su_PPO_suyo cromosoma_NC_cromosoma,_CM_, incluido_VLadj_incluir el_ART_el inserto_ADJ_inserto",ADJ CC VLinf PPO NC VLadj ART ADJ,True,False,1
H15,H15_medicine_41,none,[None],[None],obstante incluso en estas,"gusano, y Drosophila melanogaster, la mosca del vinagre. No obstante incluso en estasformas sencillas de organismos pluricelulares, la identificación de todos los genes",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"obstante_ADV_obstante,_CM_, incluso_ADV_incluso en_PREP_en estas_DM_este",ADV ADV PREP DM,False,True,1
H15,H15_medicine_32,left,"['capacidades', 'externas']",[None],a capacidades de pericia externas incluido el acceso,", incluidas las reuniones de coordinación intersectorial o multidisciplinar; - recurso a capacidades de pericia externas incluido el accesoa bases de datos científicos; - publicaciones científicas, incluyendo la",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"a_PREP_a capacidades_NC_capacidad de_PREP_de pericia_NC_pericia externas_ADJ_externo,_CM_, incluido_VLadj_incluir el_ART_el acceso_NC_acceso",PREP NC PREP NC ADJ VLadj ART NC,False,True,1
H15,H15_medicine_128,both,"['defecto', 'gen', 'mitocondrial']",['neuropatía'],un defecto en un gen mitocondrial incluyendo la neuropatía,"como causa de enfermedades, y en muchos trastornos se ha identificado un defecto en un gen mitocondrial incluyendo la neuropatíaóptica hereditaria de Leber. Por consiguiente, las entidades transmitidas mitocondrialmente",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,X dehors le contexte,False,,"un_ART_un defecto_NC_defecto en_PREP_en un_ART_un gen_NC_gen mitocondrial_ADJ_mitocondrial,_CM_, incluyendo_VLger_incluir la_ART_el neuropatía_NC_neuropatía",ART NC PREP ART NC ADJ VLger ART NC,True,False,1
H15,H15_medicine_28,both,['vida'],['cuidados'],el fin de la vida incluyendo los cuidados,", incluidos el diagnóstico, la detección y la somatoterapia; - el fin de la vida incluyendo los cuidadospaliativos, la eutanasia, la prolongación artificial de la vida por",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"el_ART_el fin_NC_fin de_PREP_de la_ART_el vida_NC_vida,_CM_, incluyendo_VLger_incluir los_ART_el cuidados_NC_cuidado",ART NC PREP ART NC VLger ART NC,False,True,1
H15,H15_medicine_149,both,['genética'],['estudios'],en la genética médica humana incluyendo los estudios,". Entre las clases de cultivos que se emplean con mayor frecuencia en la genética médica humana incluyendo los estudiosde mapeo génico, se encuentran los siguientes: Linfocitos de sangre",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,"en_PREP_en la_ART_el genética_NC_genética médica_ADJ_médico humana_ADJ_humano,_CM_, incluyendo_VLger_incluir los_ART_el estudios_NC_estudio",PREP ART NC ADJ ADJ VLger ART NC,True,False,1
H15,H15_medicine_91,left,"['sexo', 'individuo', 'femenino', 'sexo del individuo']",[None],el sexo del individuo es femenino incluso si sólo,"la masculinidad en la especie humana. En ausencia del Y, el sexo del individuo es femenino incluso si sólohay presente un cromosoma X. La presencia del cromosoma Y en",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"el_ART_el sexo_NC_sexo del_PDEL_del individuo_NC_individuo es_VSfin_ser femenino_ADJ_femenino,_CM_, incluso_ADV_incluso si_CSUBX_si sólo_ADV_sólo",ART NC PDEL NC VSfin ADJ ADV CSUBX ADV,False,True,1
H15,H15_medicine_68,left,['sexos'],[None],entre los sexos es perceptible incluso sin la,"menos de un milímetro de diámetro en los machos, la diferencia entre los sexos es perceptible incluso sin laayuda del microscopio, cuando miramos cortes de tejido debidamente teñidos.",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"entre_PREP_entre los_ART_el sexos_NC_sexo es_VSfin_ser perceptible_ADJ_perceptible,_CM_, incluso_ADV_incluso sin_PREP_sin la_ART_el",PREP ART NC VSfin ADJ ADV PREP ART,False,True,1
H15,H15_medicine_85,both,"['tipos', 'detección', 'genética', 'detección genética', 'tipos de detección genética']",['formas'],los diversos tipos de detección genética incluyendo varias formas,". cap. 6). En el recuadro 11-1 se enumeran los diversos tipos de detección genética incluyendo varias formasde diagnóstico prenatal, que se estudian en este capítulo. Principios",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"los_ART_el diversos_QU_diversos tipos_NC_tipo de_PREP_de detección_NC_detección genética_ADJ_genético,_CM_, incluyendo_VLger_incluir varias_QU_varios formas_NC_forma",ART QU NC PREP NC ADJ VLger QU NC,True,False,1
H15,H15_medicine_100,both,"['infartos', 'tejidos']",['huesos'],e infartos de varios tejidos incluyendo huesos,"falta de oxigeno) localizada, «crisis» drepanocítica dolorosa, e infartos de varios tejidos incluyendo huesos, bazo, riñones y pulmones (un infarto consiste en la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"e_CC_y infartos_NC_infarto de_PREP_de varios_QU_varios tejidos_NC_tejido,_CM_, incluyendo_VLger_incluir,_CM_, huesos_NC_hueso",CC NC PREP QU NC VLger NC,True,False,1
