id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,tags,global_freq
H34,H34_1,economy,hyp_d'exemplification,left,"['ritmo', 'integración', 'ritmo de integración']",[None],el_ART_el ritmo_NC_ritmo de_PREP_de integración_NC_integración:_COLON_: las_ART_el políticas_NC_política, el ritmo de integración las políticas,"Hay tres tipos de políticas que influyen con relativa rapidez en el ritmo de integración las políticasmacroeconómicas, las relativas a las telecomunicaciones y la infraestructura de transporte",« NON »,ART NC PREP NC ART NC,1
H34,H34_2,economy,hyp_d'exemplification,none,[None],[None],Obstáculos_NC_obstáculo externos_ADJ_externo:_COLON_: medidas_NC_medida, Obstáculos externos medidas,"comenzaron a dar impulso a ese aspecto de sus economías. Obstáculos externos medidasantidumping y el Acuerdo Multifibras Con todo, existen ciertos obstáculos externos",« NON »,NC ADJ NC,4
H34,H34_3,economy,hyp_d'exemplification,both,['resto'],['relación'],resto_NC_resto del_PDEL_del mundo_NC_mundo:_COLON_: La_ART_el relación_NC_relación, resto del mundo La relación,"de los países de la región volvió a sobrepasar el del resto del mundo La relacióncomercio - PIB continuó aumentando. Por primera vez, los aranceles",« NON »,NC PDEL NC ART NC,2
H34,H34_4,economy,hyp_d'exemplification,both,['producto'],['aranceles'],el_ART_el producto_NC_producto:_COLON_: Los_ART_el aranceles_NC_arancel, el producto Los aranceles,"del comercio se corresponde con la mejora reciente que ha experimentado el producto Los arancelesmáximos se sitúan en el 45 %, incluso después de haber",« NON »,ART NC ART NC,4
H34,H34_5,economy,hyp_d'exemplification,both,['años'],['aranceles'],años_NC_año:_COLON_: Los_ART_el aranceles_NC_arancel, años Los aranceles,"extraordinario de los índices de comercio registrado en los últimos diez años Los arancelesse redujeron al 15 %, frente al 30 % a fines",« NON »,NC ART NC,28
H34,H34_6,economy,hyp_d'exemplification,both,['aumento'],['volumen'],aumento_NC_aumento:_COLON_: El_ART_el volumen_NC_volumen, aumento El volumen,es cercano al promedio de todo el mundo y va en aumento El volumende comercio como proporción del PIB sobrepasó levemente el de los países,« NON »,NC ART NC,28
H34,H34_7,economy,hyp_d'exemplification,both,['años'],['índices'],años_NC_año:_COLON_: Los_ART_el índices_NC_índice, años Los índices,"período de estancamiento de su integración, que dura ya diez años Los índicesde comercio se han mantenido sin variaciones. Los aranceles apenas han",« NON »,NC ART NC,28
H34,H34_8,economy,hyp_d'exemplification,both,['ingreso'],['obras'],garantía_NC_garantía del_PDEL_del ingreso_NC_ingreso:_COLON_: las_ART_el obras_NC_obra, garantía del ingreso las obras,programas de transferencias públicas pueden complementar las medidas no oficiales de garantía del ingreso las obraspúblicas constituyen por lo general el mejor método de transferencia para los,« NON »,NC PDEL NC ART NC,2
H34,H34_9,economy,hyp_d'exemplification,none,[None],[None],estrategias_NC_estrategia de_PREP_de desarrollo_NC_desarrollo:_COLON_: el_ART_el abandono_NC_abandono, estrategias de desarrollo el abandono,uno o dos cambios fundamentales que han debido introducir en sus estrategias de desarrollo el abandonodel proteccionismo en pro de una mayor integración en los mercados internacionales,« NON »,NC PREP NC ART NC,10
H34,H34_10,economy,hyp_d'exemplification,right,[None],['ingenieros'],país_NC_país:_COLON_: los_ART_el ingenieros_NC_ingeniero, país los ingenieros,"a las diferencias de remuneración correspondientes a distintos empleos en cada país los ingenieros, por ejemplo, ganan más que los trabajadores no calificados de",« NON »,NC ART NC,28
H34,H34_11,economy,hyp_d'exemplification,left,['fórmula'],[None],fórmula_NC_fórmula:_COLON_: Precio_NC_precio, fórmula Precio,deban recibir la Deuda se calculará de acuerdo con la siguiente fórmula Preciode liquidación del Bono Nocional al cierre de la última sesión x,« NON »,NC NC,32
H34,H34_12,economy,hyp_d'exemplification,left,['fórmula'],[None],fórmula_NC_fórmula:_COLON_: Precio_NC_precio, fórmula Precio,deban recibir la Deuda se calculará de acuerdo con la siguiente fórmula Preciode liquidación del Bono nocional al cierre de la última sesión x,« NON »,NC NC,32
H34,H34_13,economy,hyp_d'exemplification,right,[None],['meses'],Vencimientos_NC_vencimiento:_COLON_: Los_ART_el meses_NC_mes, Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo",« NON »,NC ART NC,28
H34,H34_14,economy,hyp_d'exemplification,both,"['día', 'negociación', 'día de negociación']",['día'],día_NC_día de_PREP_de negociación_NC_negociación:_COLON_: El_ART_el día_NC_día, día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de",« OUI »,NC PREP NC ART NC,10
H34,H34_15,economy,hyp_d'exemplification,both,['vencimiento'],['vencimiento'],Fecha_NC_fecha de_PREP_de vencimiento_NC_vencimiento:_COLON_: El_ART_el vencimiento_NC_vencimiento, Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación",« OUI »,NC PREP NC ART NC,10
H34,H34_16,economy,hyp_d'exemplification,left,['liquidación'],[None],Fecha_NC_fecha de_PREP_de liquidación_NC_liquidación:_COLON_: Los_ART_el pagos_NC_pago, Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán,« OUI »,NC PREP NC ART NC,10
H34,H34_17,economy,hyp_d'exemplification,both,['precio'],['fluctuación'],precio_NC_precio:_COLON_: La_ART_el fluctuación_NC_fluctuación, precio La fluctuación,MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima,« OUI »,NC ART NC,28
H34,H34_18,economy,hyp_d'exemplification,right,[None],['meses'],Vencimientos_NC_vencimiento:_COLON_: Los_ART_el meses_NC_mes, Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo",« NON »,NC ART NC,28
H34,H34_19,economy,hyp_d'exemplification,both,"['día', 'negociación', 'día de negociación']",['día'],día_NC_día de_PREP_de negociación_NC_negociación:_COLON_: El_ART_el día_NC_día, día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de",« OUI »,NC PREP NC ART NC,10
H34,H34_20,economy,hyp_d'exemplification,both,['vencimiento'],['vencimiento'],Fecha_NC_fecha de_PREP_de vencimiento_NC_vencimiento:_COLON_: El_ART_el vencimiento_NC_vencimiento, Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación",« OUI »,NC PREP NC ART NC,10
H34,H34_21,economy,hyp_d'exemplification,left,['liquidación'],[None],Fecha_NC_fecha de_PREP_de liquidación_NC_liquidación:_COLON_: Los_ART_el pagos_NC_pago, Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán,« OUI »,NC PREP NC ART NC,10
H34,H34_22,economy,hyp_d'exemplification,both,['precio'],['fluctuación'],precio_NC_precio:_COLON_: La_ART_el fluctuación_NC_fluctuación, precio La fluctuación,MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima,« OUI »,NC ART NC,28
H34,H34_23,economy,hyp_d'exemplification,right,[None],['meses'],Vencimientos_NC_vencimiento:_COLON_: Los_ART_el meses_NC_mes, Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo",« NON »,NC ART NC,28
H34,H34_24,economy,hyp_d'exemplification,both,"['día', 'negociación', 'día de negociación']",['día'],día_NC_día de_PREP_de negociación_NC_negociación:_COLON_: El_ART_el día_NC_día, día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de",« OUI »,NC PREP NC ART NC,10
H34,H34_25,economy,hyp_d'exemplification,both,['vencimiento'],['vencimiento'],Fecha_NC_fecha de_PREP_de vencimiento_NC_vencimiento:_COLON_: El_ART_el vencimiento_NC_vencimiento, Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación",« OUI »,NC PREP NC ART NC,10
H34,H34_26,economy,hyp_d'exemplification,left,['liquidación'],[None],Fecha_NC_fecha de_PREP_de liquidación_NC_liquidación:_COLON_: Los_ART_el pagos_NC_pago, Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán,« OUI »,NC PREP NC ART NC,10
H34,H34_27,economy,hyp_d'exemplification,both,['precio'],['fluctuación'],precio_NC_precio:_COLON_: La_ART_el fluctuación_NC_fluctuación, precio La fluctuación,MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima,« OUI »,NC ART NC,28
H34,H34_28,economy,hyp_d'exemplification,left,['función'],[None],función_NC_función:_COLON_: xxx_NP_xxx, función xxx,estos dos factores en producción final a través de la siguiente función xxxen la que por xxx entendemos la producción agregada. Para simplificar,« NON »,NC NP,37
H34,H34_29,economy,hyp_d'exemplification,left,['tipo'],[None],tipo_NC_tipo Cobb-Douglas_NP_Cobb-Douglas:_COLON_: xxx_NP_xxx, tipo Douglas xxx,"Consideraremos, adicionalmente, que la función de producción es del tipo Douglas xxxsiendo xxx el nivel de la tecnología. Desde una perspectiva macroeconómica",« NON »,NC NP NP,2
H34,H34_30,economy,hyp_d'exemplification,left,['relación'],[None],relación_NC_relación:_COLON_: xxx_NP_xxx, relación xxx,Si tomamos logaritmos y derivamos respecto del tiempo obtenemos la siguiente relación xxx. Esta expresión es una ecuación clave que requiere un cierto detenimiento,« NON »,NC NP,37
H34,H34_31,economy,hyp_d'exemplification,left,"['efectos', 'desbordamiento', 'efectos desbordamiento']",[None],efectos_NC_efecto desbordamiento_NC_desbordamiento:_COLON_: la_ART_el decisión_NC_decisión, efectos desbordamiento la decisión,"mediante la existencia de externalidades en la producción, los llamados efectos desbordamiento la decisiónde cada productor individual afecta positivamente a la producción de todos los",« OUI »,NC NC ART NC,2
H34,H34_32,economy,hyp_d'exemplification,none,[None],[None],AHORRO_NC_ahorro CONSTANTE_ADJ_constante:_COLON_: UNA_ART_un EXPOSICIÓN_NC_exposición, AHORRO CONSTANTE UNA EXPOSICIÓN,el crecimiento de la población. MODELOS CON UNA TASA DE AHORRO CONSTANTE UNA EXPOSICIÓNGRÁFICA Es frecuente oír decir a los asesores económicos del Tercer Mundo,« NON »,NC ADJ ART NC,11
H34,H34_33,economy,hyp_d'exemplification,both,['neoclásico'],['modelo'],Crecimiento_NC_crecimiento neoclásico_ADJ_neoclásico:_COLON_: el_ART_el modelo_NC_modelo, Crecimiento neoclásico el modelo,"análisis continuaremos suponiendo que la tasa de ahorro es constante. Crecimiento neoclásico el modelode Solow y Swan Para empezar, vamos a suponer que contamos",« OUI »,NC ADJ ART NC,11
H34,H34_34,economy,hyp_d'exemplification,left,['funciones'],[None],funciones_NC_función:_COLON_: xxx_NP_xxx, funciones xxx,esta tasa de crecimiento viene dada por la diferencia entre dos funciones xxx. Se han representado estas dos funciones en el gráfico 2.,« NON »,NC NP,37
H34,H34_35,economy,hyp_d'exemplification,both,"['factores', 'producción', 'factores de producción']",['capital'],factores_NC_factor de_PREP_de producción_NC_producción:_COLON_: capital_NC_capital, factores de producción capital,""" modelo de Solow ampliado "". El modelo incluye tres factores de producción capital, trabajo en el sentido convencional y capital humano (designado por",« OUI »,NC PREP NC NC,5
H34,H34_36,economy,hyp_d'exemplification,left,['tecnología'],[None],una_ART_un tecnología_NC_tecnología Cobb-Douglas_NP_Cobb-Douglas:_COLON_: xxx_NP_xxx, una tecnología Douglas xxx,"sentido convencional y capital humano (designado por H) en una tecnología Douglas xxx. Mankiw, Romer y Weil supusieron, además, que tanto",« NON »,ART NC NP NP,1
H34,H34_37,economy,hyp_d'exemplification,none,[None],[None],CRECIMIENTO_NC_crecimiento NEOCLÁSICO_ADJ_neoclásico:_COLON_: EL_ART_el MODELO_NC_modelo, CRECIMIENTO NEOCLÁSICO EL MODELO,alrededor de xxx se obtiene (2. 2). CRECIMIENTO NEOCLÁSICO EL MODELODE RAMSEY EL modelo de las familias productoras Hasta este momento se,« OUI »,NC ADJ ART NC,11
H34,H34_38,economy,hyp_d'exemplification,left,['expresión'],[None],expresión_NC_expresión:_COLON_: xxx_NP_xxx, expresión xxx,"rendimientos constantes de escala, [3] obtenemos la siguiente expresión xxx. El segundo miembro de (3. 3) está expresado",« NON »,NC NP,37
H34,H34_39,economy,hyp_d'exemplification,left,"['crecimiento', 'consumo', 'crecimiento del consumo']",[None],el_ART_el crecimiento_NC_crecimiento del_PDEL_del consumo_NC_consumo:_COLON_: xxx_NP_xxx, el crecimiento del consumo xxx,"11), para llegar a la condición que debe cumplir el crecimiento del consumo xxx. La ecuación (3. 13) se denomina, en",« NON »,ART NC PDEL NC NP,1
H34,H34_40,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"Euler. Para interpretarla, es conveniente reescribirla de la siguiente forma xxx. El miembro de la izquierda recoge el beneficio o rendimiento que",« NON »,NC NP,37
H34,H34_41,economy,hyp_d'exemplification,left,['modo'],[None],modo_NC_modo:_COLON_: xxx_NP_xxx, modo xxx,"Si empleamos una tecnología Cobb-Douglas, xxx puede expresarse del siguiente modo xxx. La ecuación (3. 12) recoge la condición de",« NON »,NC NP,37
H34,H34_42,economy,hyp_d'exemplification,both,['diferentes'],['economía'],contextos_NC_contexto diferentes_ADJ_diferente:_COLON_: una_ART_un economía_NC_economía, contextos diferentes una economía,en mostrar cómo estas ecuaciones dinámicas son también aplicables en dos contextos diferentes una economíacon mercados competitivos y una economía dirigida por un planificador. EL,« NON »,NC ADJ ART NC,11
H34,H34_43,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,progreso técnico neutral de Hicks se pueden escribir de la siguiente forma xxxen la cual xxx es un índice del estado de la tecnología,« NON »,NC NP,37
H34,H34_44,economy,hyp_d'exemplification,left,['expresión'],[None],expresión_NC_expresión:_COLON_: xxx_NP_xxx, expresión xxx,"tecnología en el momento xxx, que evoluciona según la siguiente expresión xxx(es decir que xxx), y xxx sigue siendo una",« NON »,NC NP,37
H34,H34_45,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"condición implica que la función de producción debe tener la siguiente forma xxxen la cual xxx, de nuevo, es un índice de",« NON »,NC NP,37
H34,H34_46,economy,hyp_d'exemplification,left,['expresión'],[None],expresión_NC_expresión:_COLON_: xxx_NP_xxx, expresión xxx,"tecnológicos xxx, y una función de acumulación con la siguiente expresión xxx, en la cual se cumple que xxx, siendo xxx una",« NON »,NC NP,37
H34,H34_47,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"), podemos escribir la función de utilidad de la siguiente forma xxxy la restricción presupuestaria como xxx. Los individuos maximizan (4",« NON »,NC NP,37
H34,H34_48,economy,hyp_d'exemplification,left,['caso'],[None],caso_NC_caso:_COLON_: xxx_NP_xxx, caso xxx,"que la función de utilidad esté acotada es, en este caso xxxa la par que la ecuación diferencial que describe el crecimiento del",« NON »,NC NP,37
H34,H34_49,economy,hyp_d'exemplification,none,[None],[None],CRECIMIENTO_NC_crecimiento ENDÓGENO_ADJ_endógeno:_COLON_: EL_ART_el MODELO_NC_modelo, CRECIMIENTO ENDÓGENO EL MODELO,salarios reales y los tipos de interés. MODELOS CONVEXOS DE CRECIMIENTO ENDÓGENO EL MODELOAK El modelo de las familias productoras En este capítulo estudiaremos el,« OUI »,NC ADJ ART NC,11
H34,H34_50,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"puede expresarse, en términos per cápita, de la siguiente forma xxx. La ecuación (5. 3) corresponde a la anterior",« NON »,NC NP,37
H34,H34_51,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx, resultado xxx,5. 6). Obtenemos de este modo el siguiente resultado xxx. Obsérvese que (5. 8) indica que el consumo,« NON »,NC NP,37
H34,H34_52,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"esta ecuación de forma intuitiva, la reescribimos de la siguiente forma xxx. Una vez más, el miembro de la izquierda de (",« NON »,NC NP,37
H34,H34_53,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx, resultado xxx,"teniendo en cuenta asimismo que xxx, se obtiene el siguiente resultado xxx. La solución a (5. 14) es xxx siendo",« NON »,NC NP,37
H34,H34_54,economy,hyp_d'exemplification,left,"['productos', 'marginales', 'productos marginales']",[None],los_ART_el productos_NC_producto marginales_ADJ_marginal:_COLON_: xxx_NP_xxx, los productos marginales xxx,"las empresas exigen que las tasas de rendimiento sean iguales a los productos marginales xxx. Dado que nos enfrentamos a una economía cerrada sin gobierno,",« NON »,ART NC ADJ NP,2
H34,H34_55,economy,hyp_d'exemplification,left,['relación'],[None],relación_NC_relación:_COLON_: xxx_NP_xxx, relación xxx,"ser acumulados detrayendo recursos para el consumo, mediante la siguiente relación xxxsiendo xxx y xxx las tasas de depreciación del capital físico y",« NON »,NC NP,37
H34,H34_56,economy,hyp_d'exemplification,both,"['factores', 'producción', 'factores de producción']",['capital'],factores_NC_factor de_PREP_de producción_NC_producción:_COLON_: capital_NC_capital, factores de producción capital,"contexto, la producción depende de las cantidades existentes de dos factores de producción capitalprivado, xxx, y un factor de producción provisto por el",« OUI »,NC PREP NC NC,5
H34,H34_57,economy,hyp_d'exemplification,left,['factor'],[None],factor_NC_factor xxx_NP_xxx:_COLON_: xxx_NP_xxx, factor xxx xxx,"contamos con una tecnología potenciadora del trabajo, a través del factor xxx xxx. La función xxx satisface las propiedades neoclásicas descritas en el capítulo",« NON »,NC NP NP,2
H34,H34_58,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,producción de la empresa xxx se puede escribir de la siguiente forma xxx. Esta función de producción presenta rendimientos constantes de escala cuando xxx,« NON »,NC NP,37
H34,H34_59,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"las empresas, la función de producción agregada adopta la siguiente forma xxxen la que xxx. Debido a la conveniencia de trabajar en",« NON »,NC NP,37
H34,H34_60,economy,hyp_d'exemplification,left,['caso'],[None],caso_NC_caso:_COLON_: xxx_NP_xxx, caso xxx,: xxx. Las condiciones de primer orden son en este caso xxx. El equilibrio en el mercado de capital requiere que el capital,« NON »,NC NP,37
H34,H34_61,economy,hyp_d'exemplification,none,[None],[None],Hamiltoniano_NP_Hamiltoniano:_COLON_: xxx_NP_xxx, Hamiltoniano xxx,"en (7. 6), finalmente obtendremos el siguiente Hamiltoniano xxx. Si a continuación, calculamos las condiciones de primer orden,",« NON »,NP NP,8
H34,H34_62,economy,hyp_d'exemplification,left,['caso'],[None],caso_NC_caso:_COLON_: xxx_NP_xxx, caso xxx,"La restricción de acumulación del capital físico es, en este caso xxxsiendo xxx la tasa de depreciación constante del capital físico. Si",« NON »,NC NP,37
H34,H34_63,economy,hyp_d'exemplification,none,[None],[None],manera_NC_manera:_COLON_: xxx_NP_xxx, manera xxx,"formalmente (y en términos per cápita) de la siguiente manera xxx. La ecuación (8. 5) indica, pues,",« NON »,NC NP,37
H34,H34_64,economy,hyp_d'exemplification,left,"['precios', 'precios implícitos']",[None],precios_NC_precio implícitos_ADJ_implícito:_COLON_: xxx_NP_xxx, precios implícitos xxx,"Por este motivo, al construir el Hamiltoniano deberemos incluir dos precios implícitos xxxsiendo xxx y xxx, precisamente, los precios implícitos de la",« NON »,NC ADJ NP,2
H34,H34_65,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx, resultado xxx,") y (8. 12), con el siguiente resultado xxx. Si dividimos la restricción dinámica de la acumulación del capital físico",« NON »,NC NP,37
H34,H34_66,economy,hyp_d'exemplification,none,[None],[None],xxx_NP_xxx:_COLON_: xxx_NP_xxx, xxx xxx,"cociente de los precios implícitos xxx con la productividad marginal de xxx xxx. Si, una vez más, tomamos logaritmos y derivadas,",« NON »,NP NP,8
H34,H34_67,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx, resultado xxx,"sustituir en (8. 10), con el siguiente resultado xxx. Es decir, el precio implícito del capital humano disminuye a",« NON »,NC NP,37
H34,H34_68,economy,hyp_d'exemplification,left,['producción'],[None],la_ART_el producción_NC_producción:_COLON_: xxx_NP_xxx, la producción xxx,"), obtendremos la del capital físico, el consumo y la producción xxx. Vemos que, en ausencia de externalidades, xxx, las",« NON »,ART NC NP,2
H34,H34_69,economy,hyp_d'exemplification,right,[None],['tasa'],xxx_NP_xxx:_COLON_: la_ART_el tasa_NC_tasa, xxx la tasa,interesantes es la aparición de un comportamiento asimétrico entre xxx y xxx la tasade crecimiento de una economía con una relación xxx baja estará por,« NON »,NP ART NC,2
H34,H34_70,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"se enfrentan a una función de producción que presenta la siguiente forma xxxsiendo xxx los bienes intermedios de capital, xxx es un parámetro",« NON »,NC NP,37
H34,H34_71,economy,hyp_d'exemplification,left,['momento del tiempo'],[None],momento_NC_momento del_PDEL_del tiempo_NC_tiempo:_COLON_: xxx_NP_xxx, momento del tiempo xxx,es equivalente a la maximización de los beneficios corrientes en cada momento del tiempo xxx. Las condiciones de primer orden imponen la igualdad entre los productos,« NON »,NC PDEL NC NP,1
H34,H34_72,economy,hyp_d'exemplification,left,"['bienes', 'bienes finales']",[None],bienes_NC_bien finales_ADJ_final:_COLON_: la_ART_el sociedad_NC_sociedad, bienes finales la sociedad,", y es alquilado al precio xxx a los productores de bienes finales la sociedadotorga a las empresas que se dedican a la investigación un monopolio",« NON »,NC ADJ ART NC,11
H34,H34_73,economy,hyp_d'exemplification,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx, forma xxx,"De todos modos, conviene reescribir esta relación de la siguiente forma xxx. Un aspecto interesante de (9. 10) es que",« NON »,NC NP,37
H34,H34_74,economy,hyp_d'exemplification,both,['forma'],['valor'],forma_NC_forma:_COLON_: el_ART_el valor_NC_valor, forma el valor,) xxx. Esta ecuación puede ser interpretada de la siguiente forma el valorde los activos de una empresa que invierte en I + D,« NON »,NC ART NC,28
H34,H34_75,economy,hyp_d'exemplification,left,"['crecimiento', 'economía']",[None],crecimiento_NC_crecimiento de_PREP_de la_ART_el economía_NC_economía:_COLON_: xxx_NP_xxx, crecimiento de la economía xxx,) en (9. 16) hallaremos la tasa de crecimiento de la economía xxx. Hacemos notar que la tasa de crecimiento está inversamente relacionada con,« NON »,NC PREP ART NC NP,1
H34,H34_76,economy,hyp_d'exemplification,right,[None],['ingreso'],vista_NC_vista tradicional_ADJ_tradicional:_COLON_: El_ART_el ingreso_NC_ingreso, vista tradicional El ingreso,"Theory of Domestic Values, de Marshall ilustra el punto de vista tradicional El ingresototal de una persona se gasta en la compra de bienes y",« NON »,NC ADJ ART NC,11
H34,H34_77,economy,hyp_d'exemplification,both,['precios'],['dividendo'],precios_NC_precio:_COLON_: El_ART_el dividendo_NC_dividendo, precios El dividendo,"(o acervo) de capital real y nivel general de precios El dividendonacional, tal como lo definieron Marshall y el profesor Pigou,",« NON »,NC ART NC,28
H34,H34_78,economy,hyp_d'exemplification,left,"['forma', 'siguiente']",[None],la_ART_el forma_NC_forma siguiente_ADJ_siguiente:_COLON_: Tabla_NC_tabla, la forma siguiente Tabla,individuos. Sus interesantes resultados para Estados Unidos pueden resumirse en la forma siguiente TablaDe este cuadro se destacan varios hechos. La formación neta de,« NON »,ART NC ADJ NC,2
H34,H34_79,economy,hyp_d'exemplification,right,[None],['curva'],elementos_NC_elemento:_COLON_: la_ART_el curva_NC_curva, elementos la curva,"la única reacción, el efecto cuantitativo podría derivarse de tres elementos la curvade preferencia por la liquidez, que nos indica en qué cuantía",« NON »,NC ART NC,28
H34,H34_80,economy,hyp_d'exemplification,both,['factores'],['unidad'],factores_NC_factor:_COLON_: la_ART_el unidad_NC_unidad, factores la unidad,podríamos decir que el nivel de precios se compone de dos factores la unidadde salarios y el volumen de ocupación. Quizá el elemento más,« NON »,NC ART NC,28
H34,H34_81,economy,hyp_d'exemplification,right,[None],['tasa'],cosas_NC_cosa:_COLON_: una_ART_un tasa_NC_tasa, cosas una tasa,"se produce, en consecuencia, por la combinación de dos cosas una tasade interés que, con previsiones correctas, sería demasiado alta para",« NON »,NC ART NC,28
H34,H34_82,economy,hyp_d'exemplification,none,[None],[None],reflexiones_NC_reflexión:_COLON_: el_ART_el temor_NC_temor, reflexiones el temor,"este proceso mucho más lejos, pero se lo impiden dos reflexiones el temorde hacer de la evasión hábil un negocio demasiado atractivo y también",« NON »,NC ART NC,28
H34,H34_83,economy,hyp_d'exemplification,both,['mismos'],['hecho'],grupos_NC_grupo mismos_ADJ_mismo:_COLON_: el_ART_el hecho_NC_hecho, grupos mismos el hecho,estudio de grupos sociales sean familiares para los miembros de esos grupos mismos el hecho-si hecho es- de que el concepto general de renta no fuera,« NON »,NC ADJ ART NC,11
H34,H34_84,economy,hyp_d'exemplification,right,[None],['análisis'],Segundo_NC_segundo:_COLON_: el_ART_el análisis_NC_análisis, Segundo el análisis,no son ni más ni menos ideologías que las demás. Segundo el análisismarxista de los sistemas ideológicos de pensamiento los reduce a emulsiones de,« NON »,NC ART NC,28
H34,H34_85,economy,hyp_d'exemplification,both,['racionalizaciones'],['racionalizaciones'],las_ART_el racionalizaciones_NC_racionalización:_COLON_: las_ART_el racionalizaciones_NC_racionalización, las racionalizaciones las racionalizaciones,[4] Ésta me parece la cuestión esencial acerca de las racionalizaciones las racionalizacionessuministran una especie de autodefensa de nuestros organismos psíquicos y hacen vivible,« NON »,ART NC ART NC,4
H34,H34_86,economy,hyp_d'exemplification,none,[None],[None],connotaciones_NC_connotación despectivas_ADJ_despectivo:_COLON_: Napoleón_NP_Napoleón, connotaciones despectivas Napoleón,"lo utilizó Napoleón, pero en un sentido diferente que implicaba connotaciones despectivas Napoleónllamaba idéologues a los miembros de la oposición a su régimen,",« NON »,NC ADJ NP,2
H34,H34_87,economy,hyp_d'exemplification,left,['argumentos de autoridad'],[None],argumentos_NC_argumento de_PREP_de autoridad_NC_autoridad:_COLON_: puesto_NC_puesto, argumentos de autoridad puesto,"la razón de que esas argumentaciones no pueden haber sido sino argumentos de autoridad puestoque estaban sometidos a la autoridad del papa, aquellos intelectuales no",« NON »,NC PREP NC NC,5
H34,H34_88,economy,hyp_d'exemplification,left,['economistas'],[None],los_ART_el economistas_NC_economista:_COLON_: la_ART_el ley_NC_ley, los economistas la ley,"que ilustra la curiosa cerrazón, tan justamente lamentada, de los economistas la leyde la demanda del trigo, de Gregory King (1648-1712)",« NON »,ART NC ART NC,4
